code_3,code_1,script,name,family,type,tok_code,proxy,auto_assigned,default_code_1,default_script
tee,,Latn,Huehuetla Tepehua,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tel,te,Latn,Telugu,Dravidian,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
tel,te,Telu,Telugu,Dravidian,IndicNLPTokenizer,te,FALSE,FALSE,TRUE,TRUE
tem,,Latn,Timne,Niger-Congo,StanzaTokenizer,wo,TRUE,TRUE,FALSE,TRUE
teo,,Latn,Teso,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ter,,Latn,Tereno,Maipurean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tet,,Latn,Tetum,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tew,,Latn,Tewa (USA),Kiowa-Tanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tfr,,Latn,Teribe,Chibchan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tgk,tg,Cyrl,Tajik,Indo-European,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,TRUE
tgo,,Latn,Sudest,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tgp,,Latn,Tangoa,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tha,th,Thai,Thai,Kra-Dai,ThaiTokenizer,,FALSE,FALSE,TRUE,TRUE
thk,,Latn,Tharaka,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
thl,,Deva,Dangaura Tharu,Indo-European,IndicNLPTokenizer,hi,TRUE,TRUE,FALSE,TRUE
thv,,Latn,Tahaggart Tamahaq,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tif,,Latn,Tifal,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tig,,Ethi,Tigre,Afro-Asiatic,SpaCyTokenizer,ti,TRUE,TRUE,FALSE,TRUE
tih,,Latn,Timugon Murut,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tik,,Latn,Tikar,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tim,,Latn,Timbe,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tir,ti,Ethi,Tigrinya,Afro-Asiatic,SpaCyTokenizer,ti,FALSE,FALSE,TRUE,TRUE
tiv,,Latn,Tiv,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tiy,,Latn,Tiruray,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tke,,Latn,Takwane,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tkl,,Latn,Tokelau,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tkr,,Cyrl,Tsakhur,Nakh-Daghestanian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tku,,Latn,Upper Necaxa Totonac,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tlb,,Latn,Tobelo,West Papuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tlf,,Latn,Telefol,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tlh,,Latn,Klingon,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tlj,,Latn,Talinga-Bwisi,Niger-Congo,SpaCyTokenizer,lg,TRUE,TRUE,FALSE,TRUE
tll,,Latn,Tetela,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tly,,Latn,Talysh,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
tmc,,Latn,Tumak,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tmd,,Latn,Haruai,Piawi,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tmh,,Latn,Tamashek,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tmh,,Tfng,Tamashek,,WhitespaceTokenizer,,TRUE,TRUE,FALSE,FALSE
tna,,Latn,Tacana,Tacanan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tnc,,Latn,Tanimuca-Retuarã,Tucanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tnk,,Latn,Kwamera,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tnn,,Latn,North Tanna,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tnp,,Latn,Whitesands,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tnr,,Latn,Ménik,Niger-Congo,StanzaTokenizer,wo,TRUE,TRUE,FALSE,TRUE
tob,,Latn,Toba,Guaykuruan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
toc,,Latn,Coyutla Totonac,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tod,,Latn,Toma,Niger-Congo,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tog,,Latn,Tonga (Nyasa),Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
toh,,Latn,Gitonga,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
toi,,Latn,Tonga (Zambia),Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
toj,,Latn,Tojolabal,Mayan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tok,,Latn,Toki Pona,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ton,to,Latn,Tonga (Tonga Islands),Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,TRUE,TRUE
too,,Latn,Xicotepec De Juárez Totonac,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
top,,Latn,Papantla Totonac,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tos,,Latn,Highland Totonac,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tpa,,Latn,Taupota,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tpi,,Latn,Tok Pisin,Creole,StanzaTokenizer,pcm,TRUE,TRUE,FALSE,TRUE
tpm,,Latn,Tampulma,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tpn,,Latn,Tupinambá,Tupian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tpp,,Latn,Pisaflores Tepehua,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tpt,,Latn,Tlachichilco Tepehua,Totonacan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tpw,,Latn,,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tpz,,Latn,Tinputz,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tqo,,Latn,Toaripi,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
trc,,Latn,Copala Triqui,Otomanguean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
trn,,Latn,Trinitario,Maipurean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tro,,Latn,Tarao Naga,Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
trp,,Latn,Kok Borok,Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
trq,,Latn,San Martín Itunyoso Triqui,Otomanguean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
trs,,Latn,Chicahuaxtla Triqui,Otomanguean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
trv,,Latn,Sediq,Austronesian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tsc,,Latn,Tswa,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tsg,,Latn,Tausug,Austronesian,SpaCyTokenizer,tl,TRUE,TRUE,FALSE,TRUE
tsn,tn,Latn,Tswana,Niger-Congo,SpaCyTokenizer,tn,FALSE,FALSE,TRUE,TRUE
tso,ts,Latn,Tsonga,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,TRUE,TRUE
tsw,,Latn,Tsishingini,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tsz,,Latn,Purepecha,Tarascan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ttc,,Latn,Tektiteko,Mayan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tte,,Latn,Bwanabwana,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
ttj,,Latn,Tooro,Niger-Congo,SpaCyTokenizer,lg,TRUE,TRUE,FALSE,TRUE
ttq,,Latn,Tawallammat Tamajaq,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ttq,,Tfng,Tawallammat Tamajaq,Afro-Asiatic,WhitespaceTokenizer,,TRUE,TRUE,FALSE,FALSE
tuc,,Latn,Mutu,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tue,,Latn,Tuyuca,Tucanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tuf,,Latn,Central Tunebo,Chibchan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tui,,Latn,Tupuri,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tuk,tk,Arab,Turkmen,Turkic,WhitespaceTokenizer,,TRUE,TRUE,TRUE,FALSE
tuk,tk,Cyrl,Turkmen,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
tuk,tk,Latn,Turkmen,Turkic,SpaCyTokenizer,tr,TRUE,TRUE,TRUE,TRUE
tul,,Latn,Tula,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tum,,Latn,Tumbuka,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tuo,,Latn,Tucano,Tucanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tur,tr,Latn,Turkish,Turkic,SpaCyTokenizer,tr,FALSE,FALSE,TRUE,TRUE
tuv,,Latn,Turkana,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tvk,,Latn,Southeast Ambrym,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tvl,,Latn,Tuvalu,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
twb,,Latn,Western Tawbuid,Austronesian,SpaCyTokenizer,tl,TRUE,TRUE,FALSE,TRUE
twi,tw,Latn,Twi,,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,TRUE
twu,,Latn,Termanu,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
twx,,Latn,Tewe,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
txq,,Latn,Tii,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
txu,,Latn,Kayapó,Jean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tyv,,Cyrl,Tuvinian,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tzh,,Latn,Tzeltal,Mayan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tzj,,Latn,Tz'utujil,Mayan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tzl,,Latn,Talossan,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tzm,,Tfng,Central Atlas Tamazight,Afro-Asiatic,WhitespaceTokenizer,,TRUE,TRUE,FALSE,TRUE
tzo,,Latn,Tzotzil,Mayan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ubr,,Latn,Ubir,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
ubu,,Latn,Umbu-Ungu,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
udm,,Cyrl,Udmurt,Uralic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
udu,,Latn,Uduk,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
uig,ug,Arab,Uighur,Turkic,StanzaTokenizer,ug,FALSE,FALSE,TRUE,TRUE
uig,ug,Cyrl,Uighur,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
uig,ug,Latn,Uighur,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
ukr,uk,Cyrl,Ukrainian,Indo-European,SpaCyTokenizer,uk,FALSE,FALSE,TRUE,TRUE
umb,,Latn,Umbundu,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
und,,Adlm,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Aghb,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Ahom,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Armi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Armn,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Avst,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Bali,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Bamu,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Bass,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Batk,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Beng,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Bhks,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Bopo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Brah,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Brai,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Bugi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Buhd,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cakm,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cans,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cari,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cham,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cher,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Chrs,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Copt,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cpmn,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cprt,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Cyrl,Undetermined,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,FALSE
und,,Deva,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Diak,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Dogr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Dsrt,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Dupl,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Egyp,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Elba,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Elym,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Ethi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Geor,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Glag,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Gong,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Gonm,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Goth,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Gran,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Grek,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Gujr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Guru,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hano,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hatr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hebr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hira,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hluw,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hmng,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hmnp,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Hung,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Ital,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Java,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Kali,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Kana,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Kawi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Khar,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Khmr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Khoj,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Kits,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Knda,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Kthi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Lana,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Laoo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Lepc,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Limb,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Lina,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Linb,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Lisu,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Lyci,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Lydi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mahj,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Maka,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mand,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mani,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Marc,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Medf,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mend,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Merc,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mero,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mlym,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Modi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mong,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mroo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mtei,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Mult,Undetermined,,,,TRUE,TRUE,FALSE,TRUE
und,,Mymr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Nagm,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Nand,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Narb,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Nbat,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Newa,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Nkoo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Nshu,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Ogam,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Olck,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Orkh,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Orya,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Osge,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Osma,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Ougr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Palm,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Pauc,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Perm,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Phag,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Phli,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Phlp,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Phnx,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Plrd,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Prti,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Rjng,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Rohg,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Runr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Samr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sarb,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Saur,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sgnw,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Shaw,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Shrd,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sidd,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sind,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sinh,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sogd,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sogo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sora,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Soyo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sund,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Sylo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Syrc,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tagb,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Takr,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tale,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Talu,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Taml,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tang,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tavt,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Telu,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tfng,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tglg,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Thaa,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Thai,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tibt,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tirh,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Tnsa,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Toto,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Ugar,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Vaii,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Vith,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Wara,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Wcho,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Xpeo,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Xsux,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Yezi,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Yiii,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
und,,Zanb,Undetermined,,,,TRUE,TRUE,FALSE,FALSE
upv,,Latn,Uripiv-Wala-Rano-Atchin,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
ura,,Latn,Urarina,Language isolate,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
urb,,Latn,Urubú-Kaapor,Tupian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
urd,ur,Arab,Urdu,Indo-European,IndicNLPTokenizer,ur,FALSE,FALSE,TRUE,TRUE
urd,ur,Latn,Urdu,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,TRUE,FALSE
urh,,Latn,Urhobo,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
uri,,Latn,Urim,Torricelli,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
urk,ms,Thai,Urak Lawoi',Austronesian,ThaiTokenizer,,TRUE,TRUE,FALSE,TRUE
urt,,Latn,Urat,Torricelli,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
urw,,Latn,Sop,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ury,,Latn,Orya,Tor-Kwerba,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
usa,,Latn,Usarufa,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
usp,,Latn,Uspanteco,Mayan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
uth,,Latn,ut-Hun,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
uvh,,Latn,Uri,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
uvl,,Latn,Lote,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
uzb,uz,Arab,Uzbek,,StanzaTokenizer,ug,TRUE,TRUE,FALSE,FALSE
uzb,uz,Cyrl,Uzbek,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,FALSE
uzb,uz,Latn,Uzbek,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
uzn,uz,Cyrl,Northern Uzbek,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
uzn,uz,Latn,Northern Uzbek,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,TRUE
uzs,uz,Arab,Southern Uzbek,Turkic,StanzaTokenizer,ug,TRUE,TRUE,FALSE,TRUE
vag,,Latn,Vagla,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
vap,,Latn,Vaiphei,Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
var,,Latn,Huarijio,Uto-Aztecan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
vec,,Latn,Venetian,Indo-European,SpaCyTokenizer,lij,TRUE,TRUE,FALSE,TRUE
ven,ve,Latn,Venda,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,TRUE,TRUE
